transaction_id,account_id,transaction_date,transaction_type,amount
517,1028,2020-10-07 00:00:00,Dividend,21364.61
518,1434,2020-01-30 00:00:00,Buy,11810.99
519,220,2022-04-10 00:00:00,Contribution,8099.71
520,795,2023-08-09 00:00:00,Buy,3797.49
521,257,2022-09-02 00:00:00,Sell,10386.61
522,673,2020-04-06 00:00:00,Buy,20809.92
523,442,2020-06-11 00:00:00,Sell,15460.09
524,1383,2024-03-01 00:00:00,Buy,2882.21
525,957,2021-06-07 00:00:00,Buy,1006.16
526,657,2025-07-09 00:00:00,Withdrawal,19868.41
527,783,2020-09-23 00:00:00,Contribution,2347.79
528,552,2020-12-11 00:00:00,Dividend,4990.35
529,292,2025-08-24 00:00:00,Rebalance,39983.23
530,480,2021-08-09 00:00:00,Contribution,3109.33
531,1263,2020-01-29 00:00:00,Dividend,6284.01
532,1402,2021-02-03 00:00:00,Buy,3083.29
533,1234,2026-04-02 00:00:00,Buy,8729.74
534,846,2025-02-07 00:00:00,Withdrawal,22348.96
535,608,2026-01-05 00:00:00,Contribution,13976.06
536,980,2022-01-15 00:00:00,Buy,11650.4
537,286,2021-09-14 00:00:00,Buy,597.43
538,1281,2024-04-01 00:00:00,Withdrawal,1532.89
539,679,2022-02-15 00:00:00,Sell,13275.8
540,1283,2022-01-25 00:00:00,Buy,23795.94
541,871,2021-08-22 00:00:00,Contribution,15584.92
542,1227,2023-02-03 00:00:00,Withdrawal,3299.45
543,1491,2024-05-25 00:00:00,Withdrawal,1462.53
544,489,2020-11-08 00:00:00,Buy,3660.27
545,407,2020-04-04 00:00:00,Buy,14313.52
546,1378,2025-08-14 00:00:00,Withdrawal,1175.39
547,60,2026-02-11 00:00:00,Contribution,4428.93
548,1418,2022-10-16 00:00:00,Contribution,3582.4
549,1077,2023-01-07 00:00:00,Buy,6092.11
550,455,2020-11-14 00:00:00,Contribution,3056.65
551,230,2025-04-20 00:00:00,Sell,6495.6
552,798,2024-02-29 00:00:00,Buy,949.62
553,1383,2022-03-02 00:00:00,Buy,1837.57
554,1380,2024-06-08 00:00:00,Contribution,3429.4
555,199,2024-09-11 00:00:00,Buy,53021.97
556,1044,2025-05-16 00:00:00,Buy,2225.96
557,701,2025-07-26 00:00:00,Withdrawal,19780.07
558,624,2023-07-20 00:00:00,Buy,9580.95
559,809,2023-12-14 00:00:00,Sell,17153.19
560,1039,2023-08-28 00:00:00,Buy,1761.41
561,488,2025-05-15 00:00:00,Buy,1071.05
562,742,2023-01-04 00:00:00,Dividend,13748.09
563,55,2022-06-22 00:00:00,Sell,5519.21
564,309,2020-01-16 00:00:00,Rebalance,3573.35
565,1018,2021-04-19 00:00:00,Contribution,10683.51
566,843,2020-01-29 00:00:00,Contribution,1187.41
567,1475,2020-12-25 00:00:00,Sell,11157.12
568,608,2025-11-20 00:00:00,Buy,13019.62
569,1485,2021-10-30 00:00:00,Dividend,7687.58
570,513,2022-11-29 00:00:00,Buy,2893.19
571,521,2022-09-23 00:00:00,Contribution,5718.51
572,17,2024-02-11 00:00:00,Contribution,2292.87
573,1478,2024-09-10 00:00:00,Contribution,4407.02
574,130,2024-08-03 00:00:00,Buy,6380.41
575,658,2024-05-14 00:00:00,Withdrawal,4854.69
576,677,2021-01-11 00:00:00,Sell,7692.4
577,282,2020-04-01 00:00:00,Buy,2055.97
578,520,2021-06-24 00:00:00,Buy,34492.09
579,1149,2020-11-03 00:00:00,Buy,5698.03
580,601,2022-07-21 00:00:00,Buy,6752.02
581,1293,2023-05-12 00:00:00,Buy,24445.51
582,105,2023-12-28 00:00:00,Withdrawal,9783.54
583,658,2026-05-27 00:00:00,Dividend,22947.28
584,774,2025-03-12 00:00:00,Buy,3304.03
585,683,2023-05-01 00:00:00,Buy,5885.36
586,313,2025-10-14 00:00:00,Dividend,19957.02
587,626,2020-03-31 00:00:00,Withdrawal,13200.1
588,1272,2024-08-29 00:00:00,Sell,2867.33
589,1255,2023-06-14 00:00:00,Buy,2265.82
590,488,2020-05-18 00:00:00,Buy,33264.24
591,1222,2024-06-23 00:00:00,Sell,15703.52
592,907,2023-07-14 00:00:00,Rebalance,22782.6
593,62,2024-03-29 00:00:00,Rebalance,6580.5
594,2,2022-12-29 00:00:00,Sell,14435.33
595,1276,2020-06-03 00:00:00,Contribution,10425.64
596,521,2021-08-08 00:00:00,Sell,8114.15
597,134,2022-03-27 00:00:00,Dividend,11714.52
598,1453,2024-03-14 00:00:00,Contribution,4023.1
599,59,2021-06-13 00:00:00,Rebalance,3004.09
600,169,2023-03-12 00:00:00,Buy,19213.63
601,43,2024-11-14 00:00:00,Withdrawal,15220.59
602,679,2024-09-29 00:00:00,Contribution,1331.02
603,234,2020-06-20 00:00:00,Buy,5296.29
604,452,2024-09-06 00:00:00,Sell,13198.81
605,1265,2023-06-02 00:00:00,Contribution,4864.78
606,707,2024-02-21 00:00:00,Sell,57023.25
607,747,2021-10-07 00:00:00,Rebalance,5584.34
608,1108,2020-10-23 00:00:00,Buy,2461.39
609,681,2021-05-20 00:00:00,Sell,3253.6
610,458,2025-08-13 00:00:00,Dividend,1389.77
611,109,2024-04-09 00:00:00,Dividend,2481.66
612,67,2024-04-09 00:00:00,Withdrawal,3597.61
613,78,2020-02-11 00:00:00,Contribution,14478.43
614,684,2025-05-31 00:00:00,Contribution,11961.49
615,168,2024-10-19 00:00:00,Withdrawal,2036.47
616,487,2021-10-24 00:00:00,Buy,13018.77
617,1175,2023-11-30 00:00:00,Contribution,4597.33
618,435,2025-04-01 00:00:00,Buy,28798.68
619,1308,2020-07-06 00:00:00,Contribution,55704.24
620,1028,2025-07-07 00:00:00,Sell,9270.53
621,1012,2024-11-23 00:00:00,Buy,9918.26
622,67,2021-10-28 00:00:00,Rebalance,13753.37
623,733,2020-08-20 00:00:00,Buy,6337.45
624,883,2021-04-08 00:00:00,Contribution,3192.18
625,972,2025-09-02 00:00:00,Buy,4008.8
626,1038,2021-01-12 00:00:00,Sell,10362.05
627,756,2021-05-27 00:00:00,Sell,3340.27
628,683,2024-04-01 00:00:00,Sell,5150.22
629,350,2020-06-11 00:00:00,Withdrawal,1623.2
630,710,2024-02-23 00:00:00,Rebalance,6919.45
631,260,2022-06-04 00:00:00,Contribution,3527.17
632,541,2024-08-29 00:00:00,Buy,5343.95
633,120,2020-09-21 00:00:00,Sell,20872.78
634,1361,2020-10-28 00:00:00,Rebalance,5447.01
635,1240,2023-12-20 00:00:00,Sell,10994.82
636,196,2021-07-23 00:00:00,Sell,12131.67
637,814,2023-11-28 00:00:00,Buy,7724.85
638,1114,2026-05-08 00:00:00,Dividend,52948.01
639,644,2022-07-14 00:00:00,Contribution,10416.57
640,1320,2022-08-11 00:00:00,Buy,4204.29
641,261,2023-08-29 00:00:00,Dividend,5195.78
642,635,2020-04-02 00:00:00,Sell,1830.62
643,79,2021-03-27 00:00:00,Contribution,6558.33
644,383,2020-03-15 00:00:00,Withdrawal,2063.62
645,567,2026-05-16 00:00:00,Dividend,5924.91
646,780,2025-04-10 00:00:00,Sell,6644.47
647,647,2021-01-08 00:00:00,Sell,7091.67
648,602,2022-09-09 00:00:00,Sell,12331.05
649,1329,2023-02-04 00:00:00,Dividend,3562.77
650,1422,2024-03-19 00:00:00,Sell,3906.25
651,1076,2022-11-14 00:00:00,Sell,3968.6
652,1151,2020-03-01 00:00:00,Dividend,18157.34
653,332,2024-12-29 00:00:00,Withdrawal,2317.75
654,260,2025-11-01 00:00:00,Buy,11358.45
655,219,2020-09-14 00:00:00,Sell,2700.71
656,920,2024-05-17 00:00:00,Sell,12143.04
657,796,2021-09-10 00:00:00,Sell,11146.84
658,842,2022-12-02 00:00:00,Contribution,1704.03
659,681,2020-04-04 00:00:00,Buy,7549.17
660,436,2020-11-14 00:00:00,Buy,756.4
661,972,2020-04-28 00:00:00,Buy,3213.05
662,675,2021-04-21 00:00:00,Dividend,8016.58
663,702,2021-06-17 00:00:00,Buy,2563.69
664,1249,2024-01-03 00:00:00,Contribution,6192.05
665,428,2022-06-12 00:00:00,Buy,5557.67
666,1362,2025-02-23 00:00:00,Sell,54430.21
667,549,2023-02-25 00:00:00,Sell,5694.34
668,1373,2026-02-20 00:00:00,Contribution,13976.6
669,1240,2022-01-05 00:00:00,Buy,4674.9
670,1490,2026-03-03 00:00:00,Rebalance,10646.11
671,1031,2024-04-26 00:00:00,Withdrawal,2782.87
672,212,2023-02-16 00:00:00,Contribution,32617.56
673,260,2022-05-25 00:00:00,Contribution,15788.13
674,545,2020-04-08 00:00:00,Dividend,3544.51
675,384,2026-01-21 00:00:00,Sell,31057.13
676,985,2023-06-21 00:00:00,Buy,7638.17
677,561,2023-04-09 00:00:00,Contribution,8363.32
678,820,2023-07-05 00:00:00,Sell,3858.44
679,1322,2020-05-01 00:00:00,Buy,6592.46
680,999,2024-07-18 00:00:00,Buy,4370.3
681,491,2021-09-26 00:00:00,Contribution,11575.47
682,1397,2022-01-13 00:00:00,Buy,5180.84
683,954,2022-09-27 00:00:00,Contribution,73320.16
684,479,2024-04-29 00:00:00,Sell,8523.13
685,976,2023-08-13 00:00:00,Sell,16787.59
686,822,2023-10-26 00:00:00,Contribution,5397.24
687,1107,2021-01-06 00:00:00,Buy,6272.03
688,367,2026-01-26 00:00:00,Rebalance,9512.56
689,191,2023-07-24 00:00:00,Buy,5968.9
690,1430,2023-11-24 00:00:00,Sell,3598.37
691,1266,2021-04-10 00:00:00,Buy,21078.63
692,1018,2025-10-08 00:00:00,Buy,2407.9
693,855,2022-08-15 00:00:00,Buy,4448.97
694,1294,2021-07-07 00:00:00,Sell,70092.68
695,572,2024-06-26 00:00:00,Withdrawal,829.43
696,891,2025-10-23 00:00:00,Contribution,6145.34
697,148,2020-10-01 00:00:00,Sell,7916.27
698,850,2023-01-31 00:00:00,Buy,4414.48
699,523,2025-06-24 00:00:00,Rebalance,8058.57
700,211,2020-11-29 00:00:00,Buy,13192.74
701,93,2023-03-18 00:00:00,Buy,2594.39
702,1034,2024-03-02 00:00:00,Dividend,652.05
703,994,2023-09-12 00:00:00,Buy,4532
704,34,2023-01-02 00:00:00,Buy,6635.84
705,173,2020-09-01 00:00:00,Buy,4517.55
706,442,2023-08-09 00:00:00,Dividend,21515.74
707,1338,2024-07-19 00:00:00,Sell,6965.25
708,1237,2020-02-03 00:00:00,Contribution,1071.64
709,234,2021-03-29 00:00:00,Withdrawal,20985.63
710,385,2022-11-26 00:00:00,Dividend,6903.64
711,1285,2021-06-03 00:00:00,Contribution,5838.94
712,111,2026-03-19 00:00:00,Contribution,2715.81
713,976,2024-05-02 00:00:00,Buy,3258.69
714,708,2021-08-09 00:00:00,Contribution,16199.98
715,724,2025-05-09 00:00:00,Buy,9011.53
716,353,2023-05-14 00:00:00,Buy,41996.86
717,314,2025-11-20 00:00:00,Withdrawal,3079.78
718,1291,2022-01-13 00:00:00,Contribution,2431.59
719,330,2026-01-12 00:00:00,Buy,11425.48
720,330,2023-11-11 00:00:00,Dividend,2220.93
721,1021,2026-05-30 00:00:00,Withdrawal,24646.55
722,107,2024-10-10 00:00:00,Buy,3401.7
723,744,2020-05-21 00:00:00,Sell,5298.85
724,1184,2026-01-19 00:00:00,Rebalance,30116.58
725,548,2020-08-21 00:00:00,Buy,3357.48
726,315,2025-05-07 00:00:00,Buy,6439.16
727,89,2021-09-02 00:00:00,Dividend,1593.52
728,423,2025-10-09 00:00:00,Dividend,16835.26
729,883,2025-05-14 00:00:00,Withdrawal,24586.31
730,1002,2026-01-06 00:00:00,Withdrawal,522.91
731,439,2023-09-01 00:00:00,Buy,6375.7
732,559,2026-02-22 00:00:00,Buy,5782.45
733,109,2020-07-26 00:00:00,Contribution,10700.54
734,662,2024-10-11 00:00:00,Withdrawal,2316.13
735,498,2022-06-30 00:00:00,Buy,8278.39
736,1091,2022-07-05 00:00:00,Contribution,23904.79
737,1156,2025-11-17 00:00:00,Rebalance,4886.69
738,648,2022-11-14 00:00:00,Sell,2071.18
739,844,2020-12-25 00:00:00,Buy,10638.68
740,473,2025-06-15 00:00:00,Buy,37183.23
741,786,2021-09-28 00:00:00,Contribution,76540.71
742,1122,2020-02-23 00:00:00,Buy,2736.5
743,1,2021-06-04 00:00:00,Buy,6578.38
744,1402,2024-03-22 00:00:00,Contribution,761.74
745,145,2023-09-23 00:00:00,Contribution,5435.16
746,1294,2025-03-16 00:00:00,Buy,8329.38
747,1420,2026-01-02 00:00:00,Sell,5680.23
748,1434,2025-08-25 00:00:00,Buy,3111.35
749,909,2020-09-17 00:00:00,Dividend,1615.77
750,1154,2022-12-01 00:00:00,Sell,9073.96
751,275,2021-01-14 00:00:00,Sell,5590.95
752,392,2026-01-10 00:00:00,Buy,53653.24
753,35,2024-10-15 00:00:00,Contribution,15419.71
754,735,2021-09-06 00:00:00,Buy,12280.92
755,481,2025-11-06 00:00:00,Buy,3906.47
756,111,2023-07-08 00:00:00,Contribution,1746.34
757,911,2025-01-29 00:00:00,Sell,5673.62
758,341,2023-05-07 00:00:00,Contribution,9201.88
759,1218,2023-08-14 00:00:00,Sell,24573.04
760,1066,2021-09-22 00:00:00,Sell,9320.32
761,1266,2023-09-13 00:00:00,Sell,1963.72
762,129,2026-01-18 00:00:00,Rebalance,2262.16
763,836,2020-11-26 00:00:00,Contribution,1556.4
764,1105,2025-06-22 00:00:00,Buy,1340.39
765,328,2026-05-12 00:00:00,Sell,3707.86
766,895,2023-03-16 00:00:00,Contribution,32414.23
767,857,2023-12-18 00:00:00,Dividend,4146
768,469,2020-02-02 00:00:00,Sell,20066.41
769,1354,2023-07-05 00:00:00,Buy,2950.52
770,175,2024-10-12 00:00:00,Buy,39111.03
771,647,2025-01-12 00:00:00,Buy,15816.68
772,349,2023-09-24 00:00:00,Dividend,3683.48
773,1315,2025-11-06 00:00:00,Buy,7470.52
774,97,2023-09-20 00:00:00,Withdrawal,10093.49
775,46,2024-05-23 00:00:00,Contribution,28883.78
776,112,2024-02-09 00:00:00,Buy,2145.78
777,698,2024-07-11 00:00:00,Sell,2523.05
778,271,2022-06-10 00:00:00,Sell,8371.65
779,862,2021-07-09 00:00:00,Sell,13382.35
780,1288,2022-07-19 00:00:00,Dividend,3544.18
781,33,2020-08-19 00:00:00,Sell,3835.61
782,727,2022-11-22 00:00:00,Withdrawal,7489.94
783,70,2026-03-16 00:00:00,Buy,10671.88
784,638,2022-09-21 00:00:00,Buy,11266.17
785,1450,2025-06-01 00:00:00,Buy,6641.93
786,1178,2025-11-16 00:00:00,Dividend,7361.32
787,1253,2020-11-30 00:00:00,Buy,5174.34
788,562,2023-05-01 00:00:00,Buy,2579.65
789,738,2024-07-16 00:00:00,Rebalance,10750.88
790,305,2024-02-12 00:00:00,Rebalance,61453.35
791,48,2022-02-02 00:00:00,Rebalance,13723.31
792,955,2024-06-17 00:00:00,Dividend,11244.54
793,1459,2026-03-25 00:00:00,Dividend,7592.75
794,1424,2023-11-10 00:00:00,Rebalance,3317.42
795,572,2025-03-02 00:00:00,Sell,14655.65
796,976,2023-05-28 00:00:00,Sell,5046.12
797,462,2025-06-12 00:00:00,Contribution,2454.8
798,1317,2023-02-13 00:00:00,Rebalance,17223.11
799,1034,2022-03-21 00:00:00,Dividend,8092.26
800,909,2023-05-10 00:00:00,Contribution,8179.62
801,302,2023-02-14 00:00:00,Rebalance,598.11
802,1197,2026-04-08 00:00:00,Dividend,1631.76
803,1167,2023-01-24 00:00:00,Rebalance,5316.92
804,747,2023-06-08 00:00:00,Dividend,5813.3
805,349,2026-04-13 00:00:00,Buy,11432.09
806,98,2023-08-14 00:00:00,Withdrawal,18092.19
807,1294,2023-12-10 00:00:00,Sell,2425.85
808,105,2020-04-14 00:00:00,Contribution,13945.16
809,26,2025-01-15 00:00:00,Sell,2475.99
810,417,2020-01-16 00:00:00,Rebalance,62835.56
811,373,2021-01-13 00:00:00,Buy,3193.41
812,225,2020-01-02 00:00:00,Buy,6585.93
813,931,2025-06-18 00:00:00,Buy,3396.88
814,539,2020-02-16 00:00:00,Sell,17284.05
815,1211,2024-02-12 00:00:00,Sell,6474.41
816,1493,2025-09-20 00:00:00,Buy,41624.15
817,1062,2021-01-30 00:00:00,Dividend,3463.7
818,76,2026-03-26 00:00:00,Buy,817.24
819,184,2026-04-11 00:00:00,Rebalance,4460.12
820,356,2026-04-17 00:00:00,Rebalance,1642.77
821,1086,2024-10-08 00:00:00,Sell,6276.96
822,917,2026-02-09 00:00:00,Withdrawal,14921.41
823,1278,2024-05-02 00:00:00,Contribution,9902.19
824,580,2025-09-12 00:00:00,Buy,8406.23
825,1314,2026-01-20 00:00:00,Buy,1721.49
826,387,2024-10-16 00:00:00,Withdrawal,3918.39
827,818,2024-11-08 00:00:00,Sell,2215.56
828,269,2020-07-23 00:00:00,Dividend,1294.52
829,1210,2022-04-22 00:00:00,Buy,8871.01
830,671,2025-11-07 00:00:00,Sell,13097.92
831,118,2026-02-04 00:00:00,Contribution,2133.88
832,321,2024-11-15 00:00:00,Rebalance,14041.23
833,619,2020-07-25 00:00:00,Buy,15557.86
834,1174,2024-11-12 00:00:00,Buy,9453.09
835,319,2023-09-24 00:00:00,Buy,1424.14
836,689,2020-02-15 00:00:00,Buy,1794.61
837,312,2020-04-14 00:00:00,Buy,5783.51
838,201,2022-12-13 00:00:00,Dividend,6119.28
839,92,2026-02-24 00:00:00,Buy,42719.26
840,1265,2022-01-07 00:00:00,Sell,5831.86
841,448,2025-04-10 00:00:00,Withdrawal,3047.7
842,609,2025-01-27 00:00:00,Dividend,7009.3
843,103,2024-07-09 00:00:00,Dividend,1499.13
844,280,2024-01-29 00:00:00,Contribution,12459.25
845,94,2026-04-08 00:00:00,Rebalance,2419.22
846,446,2020-09-23 00:00:00,Sell,2826.4
847,958,2024-02-10 00:00:00,Contribution,23478.67
848,831,2021-10-24 00:00:00,Dividend,4654.93
849,997,2020-08-21 00:00:00,Rebalance,4691.49
850,468,2023-12-31 00:00:00,Buy,4495.09
851,1282,2021-09-07 00:00:00,Contribution,17096
852,483,2025-01-10 00:00:00,Contribution,4655.81
853,155,2025-02-15 00:00:00,Buy,9726.48
854,778,2023-05-28 00:00:00,Dividend,7409.59
855,932,2020-01-13 00:00:00,Buy,9498.56
856,114,2025-05-11 00:00:00,Buy,2501.52
857,676,2025-11-11 00:00:00,Dividend,3200.25
858,970,2026-05-20 00:00:00,Sell,4653.47
859,139,2023-03-11 00:00:00,Sell,13203.59
860,184,2021-07-29 00:00:00,Buy,4554.26
861,1278,2022-05-02 00:00:00,Sell,8153.13
862,388,2022-11-04 00:00:00,Rebalance,21388.5
863,898,2021-10-10 00:00:00,Rebalance,3566.68
864,1094,2023-03-31 00:00:00,Sell,19395.09
865,760,2025-08-16 00:00:00,Contribution,30532.06
866,1081,2022-03-13 00:00:00,Sell,18230.72
867,1418,2021-07-06 00:00:00,Contribution,26362.25
868,1282,2022-04-19 00:00:00,Buy,11055.71
869,241,2022-08-11 00:00:00,Sell,4123.73
870,493,2025-08-06 00:00:00,Dividend,1690.98
871,1347,2022-05-10 00:00:00,Rebalance,1221.25
872,704,2022-09-06 00:00:00,Sell,14002.18
873,994,2022-07-30 00:00:00,Sell,17489.18
874,1408,2024-08-17 00:00:00,Buy,4361.69
875,1286,2026-02-19 00:00:00,Buy,22277.37
876,866,2025-10-21 00:00:00,Contribution,12910.52
877,1339,2024-07-08 00:00:00,Dividend,15033.72
878,3,2022-05-31 00:00:00,Buy,6507.97
879,1408,2026-05-03 00:00:00,Buy,5672.13
880,878,2022-10-01 00:00:00,Withdrawal,2616.05
881,621,2025-04-05 00:00:00,Buy,3132.61
882,354,2023-12-11 00:00:00,Sell,12445.29
883,332,2025-02-01 00:00:00,Buy,30983.87
884,665,2023-02-24 00:00:00,Contribution,8974.99
885,155,2022-01-05 00:00:00,Dividend,3783.49
886,497,2024-07-12 00:00:00,Buy,2315.47
887,114,2020-01-10 00:00:00,Contribution,5991.91
888,69,2024-04-11 00:00:00,Withdrawal,4632.43
889,1012,2023-08-23 00:00:00,Rebalance,5530.89
890,294,2021-12-03 00:00:00,Contribution,3821.27
891,919,2023-09-23 00:00:00,Contribution,14054.14
892,1310,2025-02-12 00:00:00,Dividend,2338.46
893,468,2024-05-29 00:00:00,Dividend,11762.35
894,707,2026-01-05 00:00:00,Rebalance,19596.59
895,1051,2022-09-16 00:00:00,Sell,2859.81
896,1333,2022-06-29 00:00:00,Sell,15078.04
897,580,2026-02-23 00:00:00,Contribution,1341.84
898,841,2024-12-31 00:00:00,Sell,2234.51
899,829,2024-03-01 00:00:00,Sell,5563.97
900,1342,2026-03-25 00:00:00,Buy,4106.92
901,978,2024-07-24 00:00:00,Buy,7811.96
902,590,2024-02-11 00:00:00,Withdrawal,2791.87
903,1373,2021-08-10 00:00:00,Withdrawal,3329.9
904,755,2025-10-09 00:00:00,Sell,27866.82
905,652,2025-09-25 00:00:00,Contribution,2041.34
906,503,2022-01-21 00:00:00,Sell,14089.6
907,672,2024-04-27 00:00:00,Rebalance,1514.53
908,430,2023-03-27 00:00:00,Rebalance,3252.69
909,652,2022-05-01 00:00:00,Sell,4407.73
910,766,2021-12-06 00:00:00,Buy,12055.56
911,116,2022-03-22 00:00:00,Buy,1796.87
912,319,2023-11-01 00:00:00,Rebalance,38355.6
913,887,2022-01-30 00:00:00,Contribution,23257.6
914,311,2022-03-21 00:00:00,Dividend,92589.33
915,256,2025-04-05 00:00:00,Sell,93093.89
916,362,2023-08-23 00:00:00,Sell,830.57
917,459,2022-02-23 00:00:00,Dividend,11651.33
918,1496,2023-04-13 00:00:00,Contribution,24912.85
919,1346,2026-04-15 00:00:00,Buy,25470.97
920,1418,2020-03-05 00:00:00,Buy,5234.42
921,785,2021-04-03 00:00:00,Buy,2683.02
922,916,2020-12-03 00:00:00,Buy,1755.86
923,1037,2026-04-10 00:00:00,Buy,3842.74
924,1217,2024-03-18 00:00:00,Contribution,6322.12
925,1362,2021-08-13 00:00:00,Buy,8084.78
926,257,2022-05-13 00:00:00,Rebalance,6174.38
927,1500,2021-06-10 00:00:00,Buy,6975.35
928,1147,2022-09-10 00:00:00,Buy,2063.53
929,900,2026-03-12 00:00:00,Sell,18129.44
930,1097,2026-05-17 00:00:00,Dividend,22903.23
931,425,2022-04-08 00:00:00,Rebalance,5494.89
932,639,2021-04-02 00:00:00,Buy,1554.35
933,1337,2021-10-25 00:00:00,Buy,1722.3
934,1177,2025-09-30 00:00:00,Buy,24449.26
935,849,2025-10-26 00:00:00,Contribution,6040.82
936,560,2023-01-30 00:00:00,Contribution,16088.89
937,103,2021-12-20 00:00:00,Sell,14665.07
938,1013,2021-06-09 00:00:00,Buy,41383.38
939,1405,2021-12-25 00:00:00,Dividend,5024.15
940,1370,2022-07-25 00:00:00,Buy,3784.32
941,1059,2022-01-07 00:00:00,Buy,15513.1
942,1174,2024-08-28 00:00:00,Rebalance,600.02
943,1385,2024-04-06 00:00:00,Sell,3203.21
944,1088,2020-12-30 00:00:00,Rebalance,2399.48
945,165,2026-04-23 00:00:00,Sell,1511.4
946,629,2020-02-22 00:00:00,Buy,1881.03
947,1132,2024-07-08 00:00:00,Buy,699.29
948,240,2023-07-21 00:00:00,Contribution,582.72
949,851,2021-11-16 00:00:00,Buy,3415.06
950,435,2024-02-21 00:00:00,Sell,1084.18
951,871,2024-10-09 00:00:00,Contribution,4192.61
952,88,2020-01-12 00:00:00,Buy,6522.08
953,62,2021-06-19 00:00:00,Contribution,7071.63
954,386,2022-04-08 00:00:00,Buy,906.51
955,677,2021-12-17 00:00:00,Withdrawal,21661.51
956,228,2023-12-02 00:00:00,Dividend,5120.94
957,1259,2022-09-18 00:00:00,Contribution,12037.81
958,730,2020-03-31 00:00:00,Buy,3557.48
959,337,2023-12-19 00:00:00,Rebalance,767.46
960,341,2022-11-11 00:00:00,Rebalance,9378.23
961,58,2025-10-28 00:00:00,Withdrawal,23454.26
962,1371,2021-09-25 00:00:00,Buy,34082.59
963,701,2022-07-24 00:00:00,Contribution,49388.62
964,1225,2021-07-29 00:00:00,Buy,14837.55
965,443,2025-03-01 00:00:00,Buy,4297.53
966,1056,2025-11-05 00:00:00,Rebalance,8511.42
967,864,2024-05-30 00:00:00,Rebalance,3744.8
968,496,2023-03-06 00:00:00,Dividend,1457.09
969,230,2024-07-08 00:00:00,Contribution,5880.36
970,1199,2025-09-27 00:00:00,Contribution,1016.06
971,112,2023-03-06 00:00:00,Contribution,5607.03
972,1408,2020-08-20 00:00:00,Sell,3452.78
973,1148,2024-11-11 00:00:00,Dividend,6595
974,211,2025-03-16 00:00:00,Rebalance,4178.28
975,246,2025-07-02 00:00:00,Rebalance,4627.98
976,129,2023-03-12 00:00:00,Buy,7404.58
977,1012,2025-10-06 00:00:00,Buy,19602.63
978,618,2022-05-22 00:00:00,Withdrawal,6882.82
979,139,2025-04-24 00:00:00,Rebalance,4190.93
980,1088,2022-06-18 00:00:00,Withdrawal,4668.24
981,1378,2022-08-10 00:00:00,Dividend,1780.89
982,271,2022-10-09 00:00:00,Buy,5644.89
983,352,2025-11-12 00:00:00,Buy,932.81
984,147,2020-11-14 00:00:00,Sell,1861.77
985,1300,2023-10-15 00:00:00,Sell,5928.45
986,175,2020-03-21 00:00:00,Buy,2481.74
987,602,2020-11-13 00:00:00,Sell,2515.15
988,797,2025-11-06 00:00:00,Rebalance,5449.75
989,572,2023-05-29 00:00:00,Buy,1775.61
990,153,2026-03-11 00:00:00,Rebalance,22235.04
991,396,2022-08-22 00:00:00,Rebalance,4050.62
992,1122,2020-04-08 00:00:00,Buy,16121.69
993,100,2023-12-05 00:00:00,Sell,4410.8
994,124,2023-02-10 00:00:00,Buy,10531.59
995,212,2021-03-20 00:00:00,Withdrawal,9397.4
996,1393,2022-03-22 00:00:00,Contribution,34725.45
997,1320,2025-02-09 00:00:00,Rebalance,2532.96
998,699,2026-01-03 00:00:00,Rebalance,3385.33
999,920,2021-08-01 00:00:00,Rebalance,12363.42
1000,45,2024-02-12 00:00:00,Rebalance,9288.22
1001,420,2022-01-28 00:00:00,Contribution,2409.44
1002,1068,2020-12-07 00:00:00,Buy,10911.19
1003,809,2022-01-02 00:00:00,Contribution,2854.86
1004,1324,2026-03-25 00:00:00,Contribution,7941.83
1005,55,2025-10-23 00:00:00,Dividend,7658.12
1006,1226,2022-12-11 00:00:00,Sell,7984.96
1007,415,2020-06-25 00:00:00,Rebalance,11246.16
1008,1328,2025-10-12 00:00:00,Rebalance,1388.08
1009,1271,2022-01-12 00:00:00,Sell,1403.16
1010,1142,2021-09-30 00:00:00,Dividend,643.64
1011,642,2023-03-31 00:00:00,Buy,14436.67
1012,197,2022-03-02 00:00:00,Contribution,6107.6
1013,108,2022-07-08 00:00:00,Sell,3616.82
1014,836,2020-02-05 00:00:00,Rebalance,26718.7
1015,379,2024-12-12 00:00:00,Sell,2170.57
1016,193,2020-04-24 00:00:00,Buy,1453.9
1017,792,2023-03-05 00:00:00,Contribution,12656.9
1018,1335,2023-10-03 00:00:00,Buy,3852.51
1019,1166,2023-01-04 00:00:00,Sell,13109.81
1020,1220,2026-03-10 00:00:00,Buy,38423.37
1021,315,2020-05-02 00:00:00,Buy,20873.35
1022,181,2020-09-23 00:00:00,Buy,548.42
1023,240,2020-04-05 00:00:00,Buy,40773.77
1024,628,2021-08-16 00:00:00,Buy,5303.12
1025,1386,2022-01-10 00:00:00,Buy,9275.98
1026,1011,2021-11-07 00:00:00,Withdrawal,4015.7
