portfolio_id,account_id,portfolio_type,current_value,inception_date
1959,567,Fixed Income,643954.18,2021-08-14 00:00:00
1960,208,Hybrid,49061.83,2019-03-24 00:00:00
1961,427,Hybrid,282951.27,2020-08-25 00:00:00
1962,299,Fixed Income,77215.29,2022-10-21 00:00:00
1963,213,Fixed Income,110394.44,2020-06-30 00:00:00
1964,698,Hybrid,436451.76,2017-09-17 00:00:00
1965,443,Fixed Income,28642.05,2019-06-15 00:00:00
1966,92,Goal-Based,155008.3,2026-01-19 00:00:00
1967,1146,Goal-Based,304417.26,2018-02-24 00:00:00
1968,778,Goal-Based,40194.91,2022-05-15 00:00:00
1969,922,Goal-Based,511584.15,2017-06-02 00:00:00
1970,243,Equity,188356.67,2023-06-19 00:00:00
1971,1350,Equity,160984.33,2020-04-11 00:00:00
1972,1237,Equity,279315.3,2021-12-11 00:00:00
1973,29,Hybrid,236333.57,2021-09-14 00:00:00
1974,283,Hybrid,24523.51,2019-07-05 00:00:00
1975,284,Hybrid,167089.96,2022-09-05 00:00:00
1976,954,Fixed Income,451346.79,2020-06-06 00:00:00
1977,1050,Fixed Income,926051.79,2022-04-12 00:00:00
1978,74,Fixed Income,34823.24,2025-06-22 00:00:00
1979,515,Equity,23914.08,2022-01-04 00:00:00
1980,576,Equity,26371.63,2020-08-08 00:00:00
1981,311,Equity,57515.53,2022-06-24 00:00:00
1982,1439,Goal-Based,86756.58,2020-05-17 00:00:00
1983,1029,Hybrid,88447.15,2023-02-05 00:00:00
1984,1265,Fixed Income,88767.55,2020-11-16 00:00:00
1985,844,Fixed Income,265274.31,2017-05-07 00:00:00
1986,443,Hybrid,141122.06,2025-08-29 00:00:00
1987,423,Equity,580495.62,2019-05-02 00:00:00
1988,942,Fixed Income,170483.95,2023-12-31 00:00:00
1989,297,Fixed Income,48771.89,2024-11-10 00:00:00
1990,1260,Equity,102868.83,2017-11-26 00:00:00
1991,577,Hybrid,226742.96,2025-08-13 00:00:00
1992,783,Fixed Income,487122.02,2019-05-23 00:00:00
1993,988,Goal-Based,60014.15,2024-09-09 00:00:00
1994,764,Equity,216357.65,2024-02-02 00:00:00
1995,529,Hybrid,443054.6,2023-07-17 00:00:00
1996,557,Equity,37219.76,2020-03-12 00:00:00
1997,407,Equity,104845.5,2019-08-25 00:00:00
1998,271,Equity,141534.96,2023-04-15 00:00:00
1999,559,Equity,329343.03,2022-09-18 00:00:00
2000,600,Fixed Income,46146.01,2020-07-26 00:00:00
2001,743,Equity,254326.82,2024-09-20 00:00:00
2002,479,Goal-Based,75206.98,2019-01-08 00:00:00
2003,877,Goal-Based,119939,2019-09-01 00:00:00
2004,423,Fixed Income,259212.91,2024-04-11 00:00:00
2005,824,Hybrid,45339.5,2017-05-12 00:00:00
2006,548,Equity,230467.32,2021-11-05 00:00:00
2007,733,Hybrid,296787.2,2020-04-02 00:00:00
2008,435,Equity,66676.97,2022-01-25 00:00:00
2009,775,Fixed Income,196894.44,2022-08-05 00:00:00
2010,414,Equity,126047.81,2019-10-27 00:00:00
2011,1458,Fixed Income,905217.74,2022-05-15 00:00:00
2012,548,Fixed Income,28236.65,2022-03-25 00:00:00
2013,1063,Goal-Based,85218.21,2021-03-17 00:00:00
2014,1313,Fixed Income,158149.54,2024-11-03 00:00:00
2015,528,Equity,204173.44,2026-01-28 00:00:00
2016,1255,Equity,477431.4,2024-11-10 00:00:00
2017,156,Fixed Income,85986.09,2022-03-08 00:00:00
2018,1300,Fixed Income,439244.6,2019-12-01 00:00:00
2019,697,Equity,635193.26,2019-04-07 00:00:00
2020,1373,Goal-Based,338742.52,2024-05-06 00:00:00
2021,308,Goal-Based,111384.64,2025-07-15 00:00:00
2022,385,Goal-Based,223992.24,2019-12-19 00:00:00
2023,1129,Equity,643575.46,2023-07-24 00:00:00
2024,532,Equity,100447.88,2019-07-19 00:00:00
2025,679,Equity,389851.07,2025-10-01 00:00:00
2026,1360,Hybrid,192989.29,2020-09-01 00:00:00
2027,118,Hybrid,167455.01,2017-01-27 00:00:00
2028,1347,Goal-Based,73426.97,2023-03-29 00:00:00
2029,794,Hybrid,184605.79,2020-04-23 00:00:00
2030,111,Fixed Income,72848.66,2024-10-18 00:00:00
2031,1357,Hybrid,445627.9,2020-03-25 00:00:00
2032,1094,Fixed Income,236741.59,2023-05-17 00:00:00
2033,14,Equity,890386.81,2018-12-07 00:00:00
2034,588,Hybrid,57069.07,2017-07-16 00:00:00
2035,1406,Goal-Based,240538.45,2023-11-07 00:00:00
2036,1177,Fixed Income,327236.91,2024-01-01 00:00:00
2037,1238,Equity,296113.47,2019-06-24 00:00:00
2038,1094,Equity,219884.49,2024-06-16 00:00:00
2039,1032,Equity,147226.68,2024-01-01 00:00:00
2040,804,Equity,131684.56,2025-01-10 00:00:00
2041,1290,Equity,303485.43,2024-02-01 00:00:00
2042,1392,Hybrid,323918.3,2024-02-08 00:00:00
2043,295,Fixed Income,79386.72,2022-05-30 00:00:00
2044,222,Hybrid,703636.45,2019-05-04 00:00:00
2045,415,Hybrid,135613.25,2020-12-11 00:00:00
2046,836,Hybrid,94558.46,2018-12-20 00:00:00
2047,940,Hybrid,988141.37,2025-01-07 00:00:00
2048,1013,Fixed Income,105129.32,2017-09-28 00:00:00
2049,849,Equity,80754.31,2022-05-16 00:00:00
2050,741,Hybrid,76510.21,2020-03-25 00:00:00
2051,1358,Fixed Income,699207.07,2019-04-17 00:00:00
2052,524,Goal-Based,115326.36,2019-01-07 00:00:00
2053,1051,Fixed Income,300870.36,2019-11-20 00:00:00
2054,1244,Hybrid,122059.67,2022-01-17 00:00:00
2055,1119,Fixed Income,1142601.3,2020-08-16 00:00:00
2056,839,Fixed Income,127610.02,2021-10-15 00:00:00
2057,1098,Hybrid,635362.19,2022-06-23 00:00:00
2058,1327,Hybrid,224673.94,2018-10-26 00:00:00
2059,804,Fixed Income,42578.15,2023-04-16 00:00:00
2060,60,Fixed Income,156023.2,2018-04-07 00:00:00
2061,715,Fixed Income,147534.91,2024-04-19 00:00:00
2062,686,Hybrid,661523.63,2018-04-27 00:00:00
2063,1170,Equity,153490.28,2023-04-28 00:00:00
2064,728,Hybrid,152414.91,2025-07-02 00:00:00
2065,1096,Equity,248680.45,2022-12-03 00:00:00
2066,1236,Hybrid,82450.81,2021-04-17 00:00:00
2067,1426,Fixed Income,698209.43,2019-06-16 00:00:00
2068,1336,Equity,192672.16,2018-04-04 00:00:00
2069,770,Hybrid,117274.69,2022-10-01 00:00:00
2070,107,Equity,192761.7,2025-02-25 00:00:00
2071,1089,Equity,172710.15,2019-02-13 00:00:00
2072,904,Hybrid,158478.88,2019-04-07 00:00:00
2073,749,Equity,55421.79,2024-08-23 00:00:00
2074,1033,Equity,195838.53,2017-02-04 00:00:00
2075,61,Fixed Income,225244.86,2025-03-24 00:00:00
2076,789,Fixed Income,86670.57,2019-08-18 00:00:00
2077,775,Equity,768843.42,2023-01-04 00:00:00
2078,489,Fixed Income,253672.48,2021-05-08 00:00:00
2079,99,Equity,66176.09,2020-02-18 00:00:00
2080,649,Hybrid,35138.6,2018-11-10 00:00:00
2081,1019,Hybrid,109156.64,2019-09-20 00:00:00
2082,1047,Fixed Income,85260.53,2025-09-28 00:00:00
2083,753,Fixed Income,49516.85,2020-09-11 00:00:00
2084,491,Goal-Based,676698.25,2023-03-18 00:00:00
2085,1138,Hybrid,48842.87,2023-09-01 00:00:00
2086,864,Goal-Based,214244.15,2021-05-26 00:00:00
2087,735,Hybrid,59102.64,2021-07-05 00:00:00
2088,239,Equity,766057.37,2021-01-15 00:00:00
2089,1149,Hybrid,32697.32,2019-10-25 00:00:00
2090,212,Hybrid,395700.82,2022-04-23 00:00:00
2091,1129,Hybrid,119648.37,2022-01-16 00:00:00
2092,1289,Hybrid,90380.02,2025-12-06 00:00:00
2093,813,Hybrid,70789.94,2023-10-13 00:00:00
2094,976,Equity,135294.79,2023-10-30 00:00:00
2095,1080,Equity,155355.02,2022-12-08 00:00:00
2096,1178,Hybrid,135376.94,2022-12-22 00:00:00
2097,208,Fixed Income,60774.24,2018-11-11 00:00:00
2098,1198,Fixed Income,156354.76,2024-12-16 00:00:00
2099,1102,Hybrid,123469.64,2022-12-04 00:00:00
2100,574,Hybrid,259471.09,2021-07-13 00:00:00
2101,740,Fixed Income,269834.92,2023-05-31 00:00:00
2102,1242,Hybrid,115852.53,2024-01-11 00:00:00
2103,21,Fixed Income,514300.34,2017-06-30 00:00:00
2104,146,Equity,184982.22,2021-12-02 00:00:00
2105,54,Fixed Income,456765.6,2021-09-08 00:00:00
2106,569,Goal-Based,175016.37,2025-10-12 00:00:00
2107,912,Equity,82342.82,2017-06-11 00:00:00
2108,118,Hybrid,199113.04,2024-08-27 00:00:00
2109,156,Fixed Income,260887.93,2023-06-13 00:00:00
2110,499,Fixed Income,170107.84,2021-01-14 00:00:00
2111,1310,Fixed Income,690800.57,2026-01-08 00:00:00
2112,636,Fixed Income,266377.56,2020-12-31 00:00:00
2113,502,Fixed Income,473530.78,2020-11-16 00:00:00
2114,379,Fixed Income,212342.38,2019-02-20 00:00:00
2115,595,Equity,265068.99,2021-04-20 00:00:00
2116,1485,Equity,822632.53,2023-05-13 00:00:00
2117,50,Fixed Income,71456.23,2019-09-22 00:00:00
2118,537,Fixed Income,277203.06,2025-01-19 00:00:00
2119,110,Fixed Income,631329.83,2017-07-03 00:00:00
2120,458,Fixed Income,84544.93,2017-04-12 00:00:00
2121,913,Hybrid,237357.91,2026-01-21 00:00:00
2122,634,Equity,120429.44,2019-05-14 00:00:00
2123,576,Fixed Income,1478641.18,2017-03-26 00:00:00
2124,859,Equity,88551.92,2023-11-24 00:00:00
2125,1317,Equity,229371.19,2025-08-15 00:00:00
2126,1328,Hybrid,160507.67,2018-02-15 00:00:00
2127,380,Equity,484539.81,2021-04-21 00:00:00
2128,945,Equity,599286.54,2023-03-16 00:00:00
2129,1379,Fixed Income,140499.11,2024-08-28 00:00:00
2130,245,Hybrid,637279.31,2019-04-29 00:00:00
2131,872,Equity,274995.02,2024-12-03 00:00:00
2132,302,Hybrid,469612.67,2018-12-16 00:00:00
2133,471,Equity,222642.77,2021-12-27 00:00:00
2134,950,Hybrid,194250.03,2022-03-30 00:00:00
2135,317,Fixed Income,157134.28,2025-03-10 00:00:00
2136,1274,Hybrid,172965.95,2017-09-11 00:00:00
2137,1458,Equity,107248.29,2017-12-16 00:00:00
2138,712,Fixed Income,15147.44,2017-02-27 00:00:00
2139,732,Equity,262721.33,2018-04-18 00:00:00
2140,1495,Hybrid,161349.12,2020-10-30 00:00:00
2141,407,Fixed Income,64601.14,2024-02-12 00:00:00
2142,554,Equity,47160.72,2017-08-29 00:00:00
2143,297,Goal-Based,142957.25,2017-07-02 00:00:00
2144,936,Goal-Based,523465.98,2023-01-02 00:00:00
2145,1295,Hybrid,1528653.83,2020-02-23 00:00:00
2146,647,Hybrid,328443.02,2026-03-19 00:00:00
2147,1282,Fixed Income,58362.68,2020-02-27 00:00:00
2148,1448,Hybrid,396076.97,2022-02-23 00:00:00
2149,848,Goal-Based,157826.55,2024-01-23 00:00:00
2150,563,Fixed Income,53465.97,2026-03-07 00:00:00
2151,570,Equity,43064.52,2017-12-26 00:00:00
2152,1167,Fixed Income,659069.02,2023-07-20 00:00:00
2153,1084,Equity,870050.56,2018-09-07 00:00:00
2154,372,Equity,95335.32,2025-07-27 00:00:00
2155,574,Fixed Income,21451.35,2020-01-17 00:00:00
2156,1347,Equity,156680.46,2025-03-09 00:00:00
2157,797,Equity,102420.79,2025-07-05 00:00:00
2158,1395,Equity,527975.67,2025-10-24 00:00:00
2159,1148,Equity,91022.66,2021-05-04 00:00:00
2160,259,Equity,89075.15,2018-11-26 00:00:00
2161,667,Fixed Income,12665.66,2022-04-01 00:00:00
2162,430,Goal-Based,36573.12,2017-06-25 00:00:00
2163,929,Hybrid,761341.96,2020-07-08 00:00:00
2164,37,Hybrid,608526.33,2022-02-15 00:00:00
2165,1245,Fixed Income,146754.36,2024-02-19 00:00:00
2166,247,Fixed Income,103389.1,2025-04-10 00:00:00
2167,728,Goal-Based,52995.99,2023-03-17 00:00:00
2168,534,Equity,470044.72,2025-03-06 00:00:00
2169,497,Hybrid,33655.83,2017-06-29 00:00:00
2170,55,Hybrid,227595.15,2025-06-18 00:00:00
2171,363,Equity,98736.95,2022-02-02 00:00:00
2172,813,Equity,527850.01,2025-06-09 00:00:00
2173,123,Hybrid,622623.53,2022-11-26 00:00:00
2174,693,Fixed Income,500069.8,2023-10-09 00:00:00
2175,433,Hybrid,248973.6,2020-04-13 00:00:00
2176,980,Hybrid,478698.83,2019-06-29 00:00:00
2177,1403,Equity,145737.63,2019-04-17 00:00:00
2178,1301,Hybrid,223230.15,2023-05-13 00:00:00
2179,894,Equity,126293.1,2020-05-04 00:00:00
2180,1119,Hybrid,20656.64,2019-03-11 00:00:00
2181,201,Fixed Income,581266.14,2024-10-17 00:00:00
2182,517,Equity,566207.31,2022-02-11 00:00:00
2183,1082,Fixed Income,90418.58,2023-08-20 00:00:00
2184,1364,Fixed Income,468225.68,2023-11-24 00:00:00
2185,1478,Equity,227170.1,2017-08-26 00:00:00
2186,484,Equity,79311.95,2017-10-27 00:00:00
2187,745,Fixed Income,115397.3,2019-12-21 00:00:00
2188,727,Equity,100064.74,2022-09-26 00:00:00
2189,282,Equity,134089.16,2019-09-15 00:00:00
2190,111,Fixed Income,273189.34,2017-02-22 00:00:00
2191,761,Equity,62875.57,2022-02-22 00:00:00
2192,900,Equity,65924.66,2022-01-03 00:00:00
2193,584,Equity,401755.62,2026-01-01 00:00:00
2194,911,Equity,261652.3,2020-08-17 00:00:00
2195,981,Equity,363456.64,2018-04-18 00:00:00
2196,1099,Equity,111479.58,2025-04-29 00:00:00
2197,172,Fixed Income,205333.94,2025-01-14 00:00:00
2198,141,Hybrid,28860.25,2025-05-18 00:00:00
2199,1209,Equity,248909.79,2024-03-16 00:00:00
2200,692,Hybrid,1108058.83,2022-05-28 00:00:00
2201,517,Equity,279411.19,2017-05-28 00:00:00
2202,990,Hybrid,39270.49,2020-01-10 00:00:00
2203,601,Hybrid,86716.76,2023-12-25 00:00:00
2204,106,Equity,64107.18,2022-07-14 00:00:00
2205,883,Hybrid,985911.49,2018-10-08 00:00:00
2206,114,Goal-Based,168356.61,2020-10-01 00:00:00
2207,1472,Equity,547632.04,2023-04-24 00:00:00
2208,979,Equity,78206.55,2024-02-24 00:00:00
2209,421,Equity,233766.9,2025-09-15 00:00:00
2210,1164,Goal-Based,158343.02,2025-06-17 00:00:00
2211,607,Fixed Income,45507.88,2023-07-20 00:00:00
2212,462,Hybrid,540724.13,2025-11-12 00:00:00
2213,573,Fixed Income,192960.7,2024-03-05 00:00:00
2214,1422,Goal-Based,48747.43,2022-11-14 00:00:00
2215,734,Hybrid,54678.12,2022-12-05 00:00:00
2216,728,Fixed Income,143909.46,2025-05-24 00:00:00
2217,1165,Equity,1048474.68,2019-05-14 00:00:00
2218,1069,Goal-Based,369101.19,2021-01-05 00:00:00
2219,1455,Fixed Income,203938.75,2018-10-31 00:00:00
2220,1330,Equity,98054.4,2021-08-05 00:00:00
2221,741,Hybrid,261618.46,2018-08-21 00:00:00
2222,30,Hybrid,172007.4,2021-08-01 00:00:00
2223,1023,Goal-Based,406976,2025-09-06 00:00:00
2224,660,Fixed Income,81436.77,2025-03-21 00:00:00
2225,1323,Equity,256023.03,2021-01-18 00:00:00
2226,16,Equity,81769.3,2025-07-29 00:00:00
2227,951,Hybrid,104228.94,2018-01-29 00:00:00
2228,255,Fixed Income,542226.07,2019-01-21 00:00:00
2229,875,Hybrid,483100.31,2021-11-19 00:00:00
2230,1130,Hybrid,29460.01,2021-08-23 00:00:00
2231,1066,Hybrid,398032.43,2024-03-05 00:00:00
2232,1019,Equity,328226.23,2019-10-24 00:00:00
2233,1010,Fixed Income,673611.59,2018-03-15 00:00:00
2234,1379,Equity,454133.88,2026-03-03 00:00:00
2235,177,Fixed Income,1064023.07,2024-02-26 00:00:00
2236,688,Fixed Income,124372.83,2025-09-27 00:00:00
2237,563,Fixed Income,131166.77,2020-03-26 00:00:00
2238,340,Fixed Income,75938.79,2018-08-21 00:00:00
2239,561,Fixed Income,760570.82,2021-05-15 00:00:00
2240,1142,Fixed Income,235462.81,2017-06-07 00:00:00
2241,975,Hybrid,50447.45,2023-10-30 00:00:00
2242,390,Equity,85211.38,2024-04-03 00:00:00
2243,122,Goal-Based,96185.61,2020-06-10 00:00:00
2244,1364,Fixed Income,83061.34,2026-02-15 00:00:00
2245,678,Hybrid,84231.31,2017-04-18 00:00:00
2246,1175,Hybrid,401860.3,2025-01-16 00:00:00
2247,1114,Equity,78009.2,2024-12-15 00:00:00
2248,25,Equity,424993.1,2018-12-13 00:00:00
2249,1410,Fixed Income,254407.4,2021-05-17 00:00:00
2250,220,Hybrid,144870.83,2021-12-05 00:00:00
2251,634,Fixed Income,249790.67,2025-11-21 00:00:00
2252,546,Hybrid,2773357.64,2025-05-30 00:00:00
2253,944,Goal-Based,629001.6,2022-04-01 00:00:00
2254,1489,Hybrid,106325.88,2025-07-17 00:00:00
2255,475,Equity,30947.93,2020-11-12 00:00:00
2256,376,Equity,82773.72,2019-08-22 00:00:00
2257,1440,Fixed Income,108688.86,2022-02-10 00:00:00
2258,1212,Equity,433227.15,2017-03-01 00:00:00
2259,1181,Fixed Income,94930.02,2017-06-08 00:00:00
2260,561,Equity,286054.17,2025-11-07 00:00:00
2261,932,Hybrid,158224.24,2023-04-22 00:00:00
2262,1106,Equity,405496.1,2020-02-28 00:00:00
2263,358,Hybrid,688246.86,2020-04-28 00:00:00
2264,766,Fixed Income,54989.16,2021-08-17 00:00:00
2265,29,Goal-Based,355938.84,2018-03-29 00:00:00
2266,1053,Hybrid,98564.9,2025-03-27 00:00:00
2267,1264,Equity,377812.67,2019-12-29 00:00:00
2268,120,Fixed Income,331366.78,2019-03-21 00:00:00
2269,145,Fixed Income,543016.47,2024-12-31 00:00:00
2270,201,Hybrid,180572,2018-08-16 00:00:00
2271,1234,Equity,99363.99,2017-12-31 00:00:00
2272,857,Equity,159240.6,2024-03-17 00:00:00
2273,1333,Equity,133761.2,2019-11-21 00:00:00
2274,1161,Equity,108305.59,2021-03-16 00:00:00
2275,1133,Equity,65941.41,2022-07-17 00:00:00
2276,1266,Goal-Based,267615.14,2021-01-19 00:00:00
2277,764,Equity,123918.01,2019-02-01 00:00:00
2278,1462,Equity,209889.37,2019-09-13 00:00:00
2279,1021,Hybrid,48297.11,2020-12-24 00:00:00
2280,986,Equity,1050179.3,2019-12-13 00:00:00
2281,542,Equity,61132.15,2019-01-24 00:00:00
2282,944,Hybrid,224727.28,2026-01-06 00:00:00
2283,1055,Hybrid,501414.41,2024-03-17 00:00:00
2284,1450,Hybrid,187072.34,2019-11-02 00:00:00
2285,1251,Fixed Income,110716.09,2017-11-05 00:00:00
2286,992,Hybrid,188206.49,2020-08-20 00:00:00
2287,761,Fixed Income,99256,2023-02-13 00:00:00
2288,730,Hybrid,104945.17,2022-10-20 00:00:00
2289,84,Equity,117312.97,2024-10-31 00:00:00
2290,1467,Equity,125066.65,2019-06-30 00:00:00
2291,1179,Hybrid,254622.26,2026-03-30 00:00:00
2292,786,Hybrid,74083.95,2018-02-05 00:00:00
2293,1140,Equity,108025.41,2023-02-09 00:00:00
2294,988,Fixed Income,120059.76,2022-11-08 00:00:00
2295,1040,Equity,174555.59,2020-03-30 00:00:00
2296,3,Hybrid,178678.73,2020-09-06 00:00:00
2297,48,Fixed Income,1100457.11,2020-10-14 00:00:00
2298,1283,Hybrid,105654.56,2022-02-24 00:00:00
2299,590,Hybrid,89061.72,2020-10-27 00:00:00
2300,276,Goal-Based,515314.37,2026-03-28 00:00:00
2301,976,Fixed Income,191797.81,2023-03-27 00:00:00
2302,975,Goal-Based,332221.83,2021-09-25 00:00:00
2303,1117,Equity,277628.8,2024-07-02 00:00:00
2304,541,Fixed Income,270106.2,2018-02-12 00:00:00
2305,333,Fixed Income,15223.91,2021-07-22 00:00:00
2306,704,Hybrid,381017.8,2022-11-21 00:00:00
2307,946,Equity,47466.91,2022-07-30 00:00:00
2308,180,Fixed Income,365773.94,2017-01-28 00:00:00
2309,1313,Fixed Income,25669.43,2017-04-14 00:00:00
2310,386,Fixed Income,122854.15,2023-11-27 00:00:00
2311,467,Equity,128802.51,2024-02-07 00:00:00
2312,734,Equity,74193.28,2022-02-15 00:00:00
2313,1163,Fixed Income,195696.9,2024-08-06 00:00:00
2314,1015,Fixed Income,85329.28,2023-08-12 00:00:00
2315,792,Equity,158534.58,2020-05-09 00:00:00
2316,25,Equity,65754.68,2024-01-31 00:00:00
2317,116,Fixed Income,52983.88,2025-02-28 00:00:00
2318,881,Fixed Income,165458.63,2022-09-12 00:00:00
2319,83,Hybrid,311143.95,2022-06-07 00:00:00
2320,1468,Hybrid,323061.44,2022-11-12 00:00:00
2321,81,Equity,74587.55,2026-02-17 00:00:00
2322,111,Equity,66520.51,2023-09-23 00:00:00
2323,662,Fixed Income,239901.69,2021-07-18 00:00:00
2324,547,Fixed Income,317097.62,2018-10-10 00:00:00
2325,1494,Hybrid,235881.71,2021-07-26 00:00:00
2326,1041,Hybrid,346115.35,2017-11-10 00:00:00
2327,1045,Fixed Income,107954.12,2023-12-11 00:00:00
2328,4,Fixed Income,310892.29,2024-04-09 00:00:00
2329,1143,Hybrid,230741.95,2023-08-24 00:00:00
2330,47,Fixed Income,59323.4,2019-04-26 00:00:00
2331,118,Equity,77931.56,2019-05-26 00:00:00
2332,1064,Goal-Based,136104.25,2023-05-07 00:00:00
2333,1412,Equity,146620.66,2020-05-04 00:00:00
2334,20,Fixed Income,32412.75,2018-01-22 00:00:00
2335,904,Fixed Income,110513.96,2020-06-05 00:00:00
2336,745,Hybrid,207604.22,2024-02-28 00:00:00
2337,667,Fixed Income,30168.56,2021-08-27 00:00:00
2338,57,Goal-Based,115272.31,2017-01-14 00:00:00
2339,1114,Goal-Based,111874.1,2019-10-31 00:00:00
2340,1035,Equity,208755.09,2021-10-02 00:00:00
2341,837,Goal-Based,574646.24,2020-03-19 00:00:00
2342,94,Fixed Income,39332.14,2024-03-04 00:00:00
2343,16,Goal-Based,108621.27,2024-06-29 00:00:00
2344,1115,Goal-Based,178647.48,2022-08-07 00:00:00
2345,54,Fixed Income,121651.15,2023-06-25 00:00:00
2346,76,Equity,156241.39,2020-10-25 00:00:00
2347,1165,Fixed Income,203415.13,2024-04-24 00:00:00
2348,359,Equity,262021.96,2024-06-06 00:00:00
2349,449,Hybrid,211619.6,2025-04-23 00:00:00
2350,508,Fixed Income,233760.21,2023-10-06 00:00:00
2351,127,Equity,446870.26,2026-03-09 00:00:00
2352,1029,Hybrid,94191.52,2019-03-06 00:00:00
2353,650,Equity,100712.1,2020-06-20 00:00:00
2354,375,Fixed Income,56058.83,2025-03-18 00:00:00
2355,617,Fixed Income,1065757.06,2022-01-08 00:00:00
2356,806,Fixed Income,363205.77,2019-10-06 00:00:00
2357,540,Equity,254852.81,2018-08-15 00:00:00
2358,845,Equity,145022.49,2020-04-19 00:00:00
2359,1075,Equity,160837.9,2023-08-29 00:00:00
2360,1020,Hybrid,245404.18,2019-06-12 00:00:00
2361,527,Fixed Income,131762.12,2020-07-03 00:00:00
2362,1239,Hybrid,677569.13,2025-10-18 00:00:00
2363,126,Fixed Income,191903.6,2017-08-20 00:00:00
2364,484,Fixed Income,180536.03,2025-10-14 00:00:00
2365,1078,Hybrid,86509.68,2019-05-14 00:00:00
2366,734,Hybrid,40959.68,2019-08-13 00:00:00
2367,723,Equity,98283.45,2025-04-04 00:00:00
2368,1327,Equity,115025.51,2020-01-31 00:00:00
2369,463,Fixed Income,288516.11,2017-11-28 00:00:00
2370,1312,Hybrid,69149.96,2024-05-23 00:00:00
2371,219,Fixed Income,465514.14,2017-07-04 00:00:00
2372,1458,Hybrid,610836.53,2023-11-24 00:00:00
2373,195,Hybrid,292742.06,2022-08-01 00:00:00
2374,926,Equity,526809.56,2022-04-29 00:00:00
2375,24,Hybrid,387563.64,2025-11-22 00:00:00
2376,962,Equity,59121.6,2024-01-20 00:00:00
2377,97,Equity,925003.98,2019-11-19 00:00:00
2378,1243,Fixed Income,585963.64,2026-02-06 00:00:00
2379,505,Equity,355659.21,2025-02-22 00:00:00
2380,423,Equity,162658.68,2025-02-17 00:00:00
2381,184,Hybrid,201061.64,2019-04-05 00:00:00
2382,270,Equity,69039.04,2020-11-06 00:00:00
2383,99,Hybrid,74703.28,2017-06-03 00:00:00
2384,409,Fixed Income,1550000.76,2018-06-22 00:00:00
2385,887,Equity,472614.97,2022-01-22 00:00:00
2386,584,Goal-Based,185739.22,2023-09-15 00:00:00
2387,1326,Equity,145612.13,2026-03-24 00:00:00
2388,494,Fixed Income,263543.62,2020-06-22 00:00:00
2389,1394,Equity,91981.14,2021-06-26 00:00:00
2390,636,Equity,258216.55,2026-02-28 00:00:00
2391,808,Hybrid,137694.76,2020-05-03 00:00:00
2392,215,Fixed Income,52890.9,2020-01-05 00:00:00
2393,796,Equity,384728.53,2023-10-08 00:00:00
2394,775,Fixed Income,146465.55,2018-03-16 00:00:00
2395,791,Equity,348629.01,2019-12-29 00:00:00
2396,1351,Hybrid,488598.19,2019-09-03 00:00:00
2397,516,Equity,250471.59,2023-12-14 00:00:00
2398,413,Equity,143883.3,2020-07-06 00:00:00
2399,595,Hybrid,620108.14,2019-01-15 00:00:00
2400,389,Hybrid,516705.22,2021-12-09 00:00:00
2401,1034,Hybrid,114382.64,2021-01-26 00:00:00
2402,1284,Hybrid,104796.29,2018-05-11 00:00:00
2403,715,Hybrid,320958.14,2026-02-01 00:00:00
2404,233,Hybrid,216045.62,2021-03-21 00:00:00
2405,1436,Hybrid,301908.87,2017-04-27 00:00:00
2406,448,Hybrid,96381.24,2020-07-26 00:00:00
2407,882,Fixed Income,269668.1,2021-12-04 00:00:00
2408,62,Equity,421560.49,2025-05-28 00:00:00
2409,93,Equity,55268.85,2025-12-30 00:00:00
2410,607,Hybrid,676184.85,2023-08-16 00:00:00
2411,477,Hybrid,161531.31,2022-12-13 00:00:00
2412,123,Fixed Income,251585.56,2017-04-10 00:00:00
2413,751,Equity,412913.75,2020-05-19 00:00:00
2414,914,Fixed Income,141363.64,2026-02-22 00:00:00
2415,1341,Hybrid,214250.97,2020-05-26 00:00:00
2416,559,Hybrid,302673.5,2020-12-10 00:00:00
2417,96,Fixed Income,137084.24,2020-11-12 00:00:00
2418,713,Equity,184497.14,2019-12-02 00:00:00
2419,1107,Goal-Based,133250.69,2024-10-27 00:00:00
2420,892,Fixed Income,39302.95,2025-11-01 00:00:00
2421,653,Equity,1192253.36,2020-03-28 00:00:00
2422,65,Equity,158128.1,2018-02-14 00:00:00
2423,385,Fixed Income,52469.95,2023-08-05 00:00:00
2424,1138,Equity,91904.9,2018-05-15 00:00:00
2425,215,Goal-Based,324848.91,2019-02-24 00:00:00
2426,996,Hybrid,536829.29,2023-11-18 00:00:00
2427,506,Equity,579574.86,2021-09-13 00:00:00
2428,1110,Fixed Income,255659.09,2017-01-21 00:00:00
2429,194,Equity,92931.1,2024-08-17 00:00:00
2430,1183,Hybrid,36251.71,2021-04-15 00:00:00
2431,1463,Hybrid,65747.08,2017-06-02 00:00:00
2432,1376,Equity,326888.52,2025-12-14 00:00:00
2433,178,Equity,171115.79,2017-04-08 00:00:00
2434,63,Fixed Income,160745.53,2021-05-15 00:00:00
2435,963,Fixed Income,296725.32,2018-11-05 00:00:00
2436,1263,Fixed Income,138932.72,2019-02-13 00:00:00
2437,1426,Hybrid,1100685.01,2025-05-30 00:00:00
2438,691,Fixed Income,289921,2021-06-24 00:00:00
