holding_id,portfolio_id,asset_class,instrument_name,quantity,market_value
609,860,Equity,NESN,331,107983.43
610,151,Equity,AMZN,809,223250.92
611,1985,Bond,Euro Gov Bond,165,43096.78
612,1007,Equity,MSFT,920,364271.35
613,1774,Equity,GOOGL,149,38984.55
614,2227,Mutual Fund,US Bluechip Fund,2184,154708.09
615,850,Bond,UST 5Y,47,36098.47
616,1290,Equity,AAPL,449,92537.57
617,536,ETF,XIC,558,224138.57
618,338,Mutual Fund,Balanced Income Fund,1250,52424.29
619,1604,Equity,TSLA,255,40324.95
620,1953,Mutual Fund,Global Growth Fund,1330,123890.8
621,1725,Bond,UK Gilt 2030,171,60764.69
622,1130,ETF,XIC,101,18919.81
623,2448,Mutual Fund,Euro Equity Fund,483,17836.76
624,1386,Bond,Corp Bond A,181,136857.94
625,142,Equity,AAPL,837,124760.22
626,1001,Cash,CAD Cash,1,129576.51
627,2425,ETF,VTI,459,67369.96
628,1409,ETF,VGK,646,262429.39
629,220,ETF,XIC,30,7234.67
630,2357,Equity,JPM,800,268132.45
631,2450,Equity,NESN,789,84233.23
632,904,Equity,AAPL,84,23999.98
633,909,Bond,UK Gilt 2030,173,190214.13
634,350,Equity,GOOGL,892,221337.34
635,514,Equity,AMZN,760,315594.21
636,2366,Equity,UNH,108,43147.84
637,365,Mutual Fund,Global Growth Fund,1062,60370.43
638,923,Mutual Fund,Euro Equity Fund,916,99510.61
639,1253,Equity,V,575,106104.3
640,1228,Equity,NVDA,147,65266.84
641,1309,Mutual Fund,Euro Equity Fund,1171,25892.11
642,1422,Equity,UNH,626,235442.44
643,2270,Bond,UST 5Y,168,179210.45
644,2079,Equity,GOOGL,156,48096.07
645,632,Equity,NVDA,206,22937.55
646,985,Mutual Fund,Global Growth Fund,2052,76569.47
647,984,Equity,AMZN,836,206973.83
648,730,Bond,Euro Gov Bond,14,8857.53
649,1511,Equity,V,134,19049.65
650,1012,Equity,TSLA,619,272241.56
651,2158,Cash,USD Cash,1,96737.86
652,1342,ETF,VTI,333,17060.82
653,752,Mutual Fund,Euro Equity Fund,2224,254460.74
654,1677,Equity,UNH,367,41582.27
655,2136,Mutual Fund,Euro Equity Fund,470,5749.64
656,684,ETF,VTI,168,59785.11
657,1380,ETF,QQQ,809,253842.27
658,2066,Mutual Fund,Global Growth Fund,775,24799.07
659,129,ETF,EWU,264,69773.98
660,1745,ETF,SPY,209,66395.28
661,635,ETF,VTI,235,90335.82
662,1278,Equity,JPM,114,12968.31
663,2352,Mutual Fund,Global Growth Fund,419,34592.69
664,815,ETF,VGK,174,29907.33
665,1743,Equity,NESN,177,39608.92
666,1846,Equity,V,126,12206.97
667,1454,ETF,EWU,935,138640.43
668,2436,Equity,UNH,291,121548.48
669,1351,Equity,AAPL,162,18002.04
670,474,Equity,NVDA,891,139799.14
671,2362,Mutual Fund,US Bluechip Fund,1138,45505.37
672,775,Equity,V,529,88936.04
673,2277,Bond,Corp Bond A,56,24412.19
674,1888,Equity,UNH,309,116279.9
675,12,Equity,UNH,377,36229.42
676,1880,Mutual Fund,Global Growth Fund,112,8689.66
677,881,Equity,UNH,416,85549.39
678,216,Bond,UK Gilt 2030,274,165259.47
679,938,Equity,MSFT,219,27350.4
680,2322,Bond,UST 10Y,40,14818.13
681,1053,Mutual Fund,Global Growth Fund,570,56711.68
682,768,Equity,NESN,154,64854.91
683,1535,Bond,Corp Bond B,269,291604.66
684,1910,Mutual Fund,US Bluechip Fund,412,10803.44
685,643,ETF,VGK,348,82705.97
686,1371,Bond,Euro Gov Bond,245,266371.59
687,1325,ETF,QQQ,616,186308.22
688,2002,ETF,VGK,523,77077.82
689,173,Equity,TSLA,705,96087.59
690,1140,Equity,NVDA,308,28991.79
691,1816,Equity,GOOGL,899,296855.58
692,1239,Bond,Euro Gov Bond,126,25362.6
693,552,Equity,MSFT,364,80140.42
694,1637,ETF,VGK,994,400986.38
695,55,Equity,UNH,413,95895
696,384,Equity,UNH,554,95097.78
697,2431,Bond,Corp Bond B,79,59436.87
698,1621,Bond,UST 10Y,83,16817.94
699,2262,ETF,SPY,440,104254.1
700,2017,Equity,JPM,365,31851.89
701,1346,Equity,JPM,571,179106.38
702,715,Equity,NESN,275,61921.16
703,2437,Mutual Fund,Global Growth Fund,837,12457.61
704,1521,Bond,Corp Bond A,271,38890.39
705,1456,Bond,Corp Bond A,133,32067.2
706,588,Cash,USD Cash,1,129988.01
707,1777,Equity,AMZN,155,27245.89
708,41,Equity,GOOGL,116,41164.37
709,1915,ETF,VGK,619,242121.26
710,765,Mutual Fund,Balanced Income Fund,2054,98684.88
711,1370,Equity,NESN,613,128506.13
712,1743,Bond,Corp Bond A,60,14718.1
713,2417,Bond,Euro Gov Bond,233,237650.7
714,2264,Cash,GBP Cash,1,84845.88
715,1853,Equity,AMZN,847,187075.2
716,652,Bond,UK Gilt 2030,165,16135.54
717,1688,Equity,UNH,763,165367.88
718,1727,ETF,XIC,389,23415.33
719,427,Equity,GOOGL,614,69408.83
720,329,ETF,VTI,91,23149.34
721,417,Cash,CAD Cash,1,70218.28
722,1977,ETF,EWU,287,43201.8
723,21,ETF,SPY,608,248676.99
724,275,Mutual Fund,Euro Equity Fund,1817,113153.67
725,1848,ETF,VGK,325,31182.32
726,2283,Mutual Fund,US Bluechip Fund,366,25347.61
727,1592,Equity,V,560,17219.94
728,719,ETF,EWU,714,147468.27
729,290,Equity,AAPL,916,243894.57
730,830,Equity,AMZN,997,345642.15
731,1109,Equity,AMZN,743,191049.63
732,829,Equity,UNH,80,11735.31
733,2144,ETF,SPY,56,21046.02
734,1899,Mutual Fund,US Bluechip Fund,1246,44199.42
735,841,Cash,EUR Cash,1,118095.86
736,1526,Bond,UST 10Y,153,163614.77
737,2216,Mutual Fund,Euro Equity Fund,2009,30260.27
738,1861,Equity,AAPL,357,115140.12
739,1079,Bond,Corp Bond B,236,160850.42
740,446,Bond,UK Gilt 2030,265,194697.05
741,1327,Mutual Fund,Euro Equity Fund,1675,69521.03
742,767,Mutual Fund,Global Growth Fund,1782,82218.59
743,898,ETF,XIC,848,72314.74
744,1746,Cash,USD Cash,1,27860.69
745,2383,Mutual Fund,Balanced Income Fund,201,6880.2
746,562,Bond,UST 5Y,81,21212.67
747,2328,Equity,TSLA,678,284622.1
748,549,ETF,VGK,217,32365.59
749,1699,Mutual Fund,Balanced Income Fund,209,16014.8
750,1429,Bond,Corp Bond B,247,290811.65
751,1632,Equity,AAPL,432,136586.91
752,862,Equity,V,718,215023.7
753,938,Equity,UNH,763,290874.76
754,1933,ETF,XIC,739,136676.74
755,776,ETF,SPY,94,31875.68
756,2479,Mutual Fund,Euro Equity Fund,958,86400.68
757,680,Bond,UST 5Y,213,22241.74
758,1258,Mutual Fund,Balanced Income Fund,1807,121013.06
759,1118,Bond,Corp Bond A,231,129744.17
760,959,Mutual Fund,Global Growth Fund,2106,249659.41
761,2340,Bond,UST 10Y,161,184412.33
762,1958,Equity,AAPL,666,109329.99
763,76,Bond,Euro Gov Bond,230,60839.52
764,95,Equity,NESN,405,73263.95
765,1843,Equity,AAPL,732,133297.26
766,519,Mutual Fund,Euro Equity Fund,796,49898.55
767,1619,Equity,AAPL,587,202371.5
768,660,Cash,EUR Cash,1,115254.46
769,393,ETF,VGK,986,41636.14
770,1799,Equity,JPM,350,33946.85
771,1629,ETF,SPY,49,13329.5
772,1963,ETF,SPY,324,48194.71
773,1568,Mutual Fund,Balanced Income Fund,453,49300.85
774,1193,Bond,Corp Bond A,51,11018.93
775,1906,Mutual Fund,Euro Equity Fund,589,64741.6
776,2421,Mutual Fund,Balanced Income Fund,2358,141725.27
777,2069,Mutual Fund,US Bluechip Fund,2352,82970.08
778,2180,ETF,VGK,559,187941.8
779,1282,Mutual Fund,Euro Equity Fund,2376,63111.19
780,801,ETF,VGK,154,52053.3
781,2007,Equity,NESN,378,162399.91
782,2409,ETF,SPY,914,90517.94
783,2014,Equity,NESN,354,93686.41
784,602,Equity,AAPL,414,93570.38
785,1511,Equity,V,503,66244.06
786,431,ETF,VTI,519,18851.96
787,2049,Equity,JPM,529,167471.01
788,1760,Equity,AAPL,102,2605.74
789,1241,Mutual Fund,Euro Equity Fund,2003,184475.27
790,352,Bond,Corp Bond A,275,80965.12
791,1896,Mutual Fund,Global Growth Fund,525,19939.02
792,2389,Bond,UST 5Y,277,229014
793,640,Equity,V,382,43763.93
794,1390,Mutual Fund,Euro Equity Fund,1594,96848.05
795,154,Equity,GOOGL,843,21432.83
796,1594,Equity,NVDA,630,102301.51
797,55,Mutual Fund,Euro Equity Fund,789,57754.44
798,1125,Equity,UNH,963,172228.4
799,1098,ETF,XIC,902,222105.42
800,240,Equity,GOOGL,439,186601.7
801,1971,Equity,NVDA,620,226524.78
802,22,Equity,V,753,93212.35
803,1549,Mutual Fund,Euro Equity Fund,1832,19152.05
804,2123,ETF,QQQ,719,271370.72
805,77,Equity,MSFT,748,333005.23
806,545,Equity,UNH,166,38570.54
807,1339,ETF,SPY,564,179282.2
808,1711,ETF,QQQ,893,351840.15
809,1630,Equity,JPM,681,229449.63
810,1691,Equity,AAPL,618,250285.2
811,261,Mutual Fund,Balanced Income Fund,1419,169770.53
812,1515,Bond,Euro Gov Bond,171,171543.22
813,2281,Bond,Euro Gov Bond,30,19753.46
814,64,Bond,Euro Gov Bond,245,262133.53
815,1461,Mutual Fund,Global Growth Fund,1206,108259.59
816,2272,Mutual Fund,US Bluechip Fund,1364,30053.9
817,1922,Mutual Fund,US Bluechip Fund,182,2481.79
818,1176,Mutual Fund,US Bluechip Fund,1888,16047.46
819,1908,Mutual Fund,Global Growth Fund,1727,107327.29
820,99,ETF,SPY,128,50288.42
821,1060,ETF,XIC,262,69250.64
822,7,Mutual Fund,US Bluechip Fund,1912,171627.72
823,1510,Equity,AAPL,745,129329.04
824,1607,Mutual Fund,US Bluechip Fund,932,37467.46
825,76,Bond,UST 5Y,9,973.71
826,1454,Equity,NVDA,931,322567.29
827,491,Mutual Fund,US Bluechip Fund,2417,115917.41
828,702,Equity,NVDA,394,58116.33
829,1364,ETF,VGK,305,19876.53
830,1767,ETF,XIC,586,167950.85
831,2359,ETF,SPY,154,28327.5
832,927,ETF,VTI,691,60324.54
833,2462,Equity,GOOGL,780,134392.09
834,14,Equity,JPM,848,221768.12
835,710,Mutual Fund,Global Growth Fund,1283,11219.84
836,2289,Equity,MSFT,572,185236.77
837,35,Cash,CAD Cash,1,48053.11
838,1693,ETF,XIC,591,120894.6
839,1340,ETF,SPY,477,13994.84
840,1418,Bond,Corp Bond A,50,46489.03
841,1388,Bond,UST 10Y,82,81412.32
842,2454,Equity,NVDA,975,98130.73
843,1080,Equity,NESN,794,350300.47
844,493,Mutual Fund,Global Growth Fund,392,15263.95
845,298,Equity,NVDA,648,71858.88
846,355,Equity,GOOGL,288,69451.13
847,1300,Bond,Corp Bond A,196,95986.81
848,1428,Mutual Fund,US Bluechip Fund,413,23193.46
849,2063,Bond,Corp Bond A,144,157270.96
850,1475,Mutual Fund,Euro Equity Fund,1119,23077.49
851,375,Mutual Fund,Global Growth Fund,1253,65793.38
852,551,Mutual Fund,US Bluechip Fund,882,98356.88
853,1933,Equity,UNH,865,34747.2
854,2272,Mutual Fund,Global Growth Fund,336,25691.65
855,1598,Equity,NESN,683,129729.09
856,1124,Cash,CAD Cash,1,107044.43
857,21,Equity,NESN,870,184368.25
858,505,ETF,EWU,776,233833.28
859,1715,Mutual Fund,US Bluechip Fund,1705,69618.26
860,461,Equity,UNH,405,178118.45
861,459,Cash,GBP Cash,1,37433.86
862,1222,Equity,JPM,712,221185.86
863,2273,Equity,GOOGL,856,201662.12
864,1034,Bond,UST 5Y,294,188603.77
865,671,Equity,TSLA,575,51637.21
866,2289,Cash,CAD Cash,1,121119.33
867,1215,Equity,AMZN,465,183606.76
868,1000,Mutual Fund,Euro Equity Fund,1435,136314.3
869,1405,Mutual Fund,Euro Equity Fund,1899,56088.5
870,1513,Bond,Corp Bond B,126,95569.41
871,554,Cash,USD Cash,1,38736.82
872,1946,Mutual Fund,Global Growth Fund,606,53671.19
873,2415,Equity,JPM,248,19955.32
874,1234,Mutual Fund,Euro Equity Fund,616,68771.38
875,1245,Equity,AAPL,191,30460.5
876,1511,Bond,UK Gilt 2030,122,116050.41
877,342,ETF,XIC,330,69299.98
878,1683,Bond,Euro Gov Bond,286,49244.11
879,2153,Mutual Fund,Euro Equity Fund,434,14511
880,1357,Mutual Fund,US Bluechip Fund,2460,246860.68
881,545,Cash,EUR Cash,1,125700.11
882,2282,Mutual Fund,Euro Equity Fund,543,41144.91
883,84,Bond,Corp Bond B,276,67804.66
884,276,Bond,Corp Bond B,243,119116.4
885,2392,Equity,UNH,492,207817.35
886,1254,ETF,SPY,570,245813.63
887,2187,Equity,TSLA,871,147340.04
888,595,Equity,NVDA,387,134062.45
889,1587,ETF,VGK,397,44849.61
890,1059,Mutual Fund,Euro Equity Fund,1939,106430.85
891,128,Equity,JPM,669,215854.36
892,2271,Bond,UST 10Y,212,128415.5
893,406,Bond,UST 5Y,86,48622.21
894,1903,Mutual Fund,Global Growth Fund,1228,62027.95
895,1428,Equity,AAPL,853,344016.12
896,763,Equity,TSLA,677,221282.3
897,750,Equity,V,1000,66620.01
898,1080,Bond,UST 10Y,179,49181.71
899,2158,Equity,NVDA,177,32332.54
900,31,Mutual Fund,Global Growth Fund,1440,125933.34
901,542,Equity,GOOGL,862,337555.98
902,2058,ETF,VGK,840,319244.8
903,1899,Equity,TSLA,706,316823.78
904,486,ETF,VTI,565,42850.87
905,2027,Equity,MSFT,80,25050.78
906,725,Equity,UNH,350,93131.08
907,2210,Equity,GOOGL,805,284005.53
908,1272,Bond,UK Gilt 2030,200,163827.55
909,1049,Equity,NESN,649,102280.17
910,1072,ETF,SPY,660,183781.22
911,427,Mutual Fund,Global Growth Fund,1107,114066.16
912,713,Equity,UNH,900,69318.42
913,726,Equity,AAPL,994,89054.97
914,216,Equity,AMZN,408,11477.11
915,1679,Bond,UK Gilt 2030,249,284287.84
916,1869,Cash,CAD Cash,1,94451.15
917,1657,Mutual Fund,Balanced Income Fund,505,10770.26
918,501,Mutual Fund,Euro Equity Fund,1862,42330.98
919,935,Equity,GOOGL,364,32395.55
920,720,Mutual Fund,US Bluechip Fund,1714,83209.92
921,1013,ETF,XIC,229,34655.13
922,1541,ETF,QQQ,839,42022.42
923,1580,Cash,CAD Cash,1,129572.94
924,1778,Equity,TSLA,95,21023.99
925,1222,Bond,Euro Gov Bond,25,18088.75
926,1991,Equity,AAPL,651,264831.18
927,637,Equity,TSLA,136,45768.44
928,1697,Mutual Fund,US Bluechip Fund,214,23591.63
929,1476,Equity,TSLA,153,41312.97
930,1251,ETF,XIC,778,261733.18
931,1771,Equity,NESN,313,15265.94
932,2071,ETF,EWU,211,46341.84
933,174,Mutual Fund,US Bluechip Fund,660,31557.02
934,510,Mutual Fund,US Bluechip Fund,205,8951.11
935,1126,Mutual Fund,US Bluechip Fund,1070,14455.85
936,1732,Equity,GOOGL,946,233656.21
937,1006,ETF,VGK,90,14298.86
938,773,Mutual Fund,Balanced Income Fund,2177,250655.5
939,1253,Bond,UST 10Y,91,75678.76
940,1948,Equity,UNH,745,66021.57
941,2116,Bond,Corp Bond B,292,256731.44
942,469,Equity,TSLA,20,8824.44
943,1378,Equity,TSLA,800,209587.34
944,1706,Equity,V,851,340996.78
945,2099,Equity,GOOGL,896,297933.72
946,1692,Equity,MSFT,343,129100.3
947,2335,Equity,NVDA,83,27431.06
948,234,Bond,UST 10Y,93,20912.9
949,989,Mutual Fund,Global Growth Fund,1030,23522.54
950,728,ETF,VGK,493,36384.57
951,1600,Cash,CAD Cash,1,101270.16
952,314,Mutual Fund,Global Growth Fund,2103,138945.82
953,1330,Mutual Fund,US Bluechip Fund,1851,112933.37
954,2225,Equity,GOOGL,656,198771.75
955,1045,Equity,MSFT,612,126381.03
956,2396,Equity,JPM,638,186395.67
957,1079,ETF,QQQ,104,23850.93
958,349,ETF,XIC,408,129263.45
959,1165,Cash,CAD Cash,1,139999.72
960,785,ETF,SPY,133,23128.15
961,514,Equity,AAPL,649,214742.74
962,1747,Equity,GOOGL,155,38292
963,1989,ETF,SPY,799,244213.57
964,595,Bond,Corp Bond A,187,87704.59
965,1704,Mutual Fund,Euro Equity Fund,1372,38275.3
966,1424,Bond,Corp Bond A,184,151008.06
967,2249,ETF,VTI,563,40092.36
968,1120,Equity,JPM,207,14142.16
969,696,ETF,EWU,961,276474.09
970,2257,Mutual Fund,Balanced Income Fund,1362,134794.81
971,1719,Equity,NVDA,174,19383.28
972,2026,Equity,NESN,1000,263921.91
973,2326,Bond,UST 5Y,209,42280.94
974,1690,ETF,XIC,252,93061.88
975,96,ETF,VTI,618,20397.13
976,1032,Equity,GOOGL,933,344454.09
977,740,ETF,SPY,525,200402.77
978,694,Equity,V,294,17667.19
979,911,Equity,NESN,105,31535.38
980,1993,ETF,EWU,52,16217.49
981,723,ETF,EWU,780,298372.27
982,2397,Equity,TSLA,216,71963.28
983,1214,ETF,EWU,839,138707.57
984,638,ETF,QQQ,200,15861.83
985,1687,Mutual Fund,Global Growth Fund,1871,143962.99
986,581,Bond,Euro Gov Bond,81,75017.24
987,1104,ETF,SPY,294,119003.36
988,893,ETF,XIC,742,329719.2
989,2432,ETF,QQQ,14,4789.35
990,1496,Equity,UNH,19,1913.09
991,2491,Equity,GOOGL,241,31165.02
992,381,Equity,AAPL,360,64904.5
993,2468,ETF,XIC,84,36126.84
994,2402,ETF,EWU,367,47794.8
995,998,Bond,UST 10Y,270,107078.59
996,1649,Mutual Fund,Global Growth Fund,1105,49154.69
997,1143,ETF,VTI,804,62285.56
998,1574,ETF,QQQ,832,316672.22
999,937,ETF,VTI,405,61303.85
1000,903,Cash,CAD Cash,1,84863.83
1001,962,Equity,UNH,283,12673.24
1002,15,Equity,UNH,932,368834.34
1003,1214,Mutual Fund,Balanced Income Fund,617,39677.21
1004,1084,Equity,JPM,628,55252.34
1005,2001,Equity,NESN,293,104923.94
1006,1912,Bond,Euro Gov Bond,87,22069.46
1007,2443,Bond,Euro Gov Bond,171,197245.3
1008,496,Equity,GOOGL,935,40476.86
1009,1221,Bond,UST 10Y,50,5952.51
1010,2323,Mutual Fund,Euro Equity Fund,964,58396.46
1011,382,ETF,QQQ,925,367642.39
1012,413,Equity,MSFT,76,10475.98
1013,1255,ETF,VGK,78,30349.85
1014,2228,ETF,VGK,39,6313.55
1015,2477,Mutual Fund,Global Growth Fund,2311,19801.33
1016,2382,ETF,QQQ,617,64137.6
1017,605,Equity,GOOGL,29,4329.48
1018,1674,ETF,SPY,474,166317.08
1019,2494,Bond,UST 10Y,219,49645.46
1020,1597,ETF,VGK,45,4086.73
1021,1368,Cash,EUR Cash,1,108360.4
1022,2336,Equity,MSFT,715,98010.4
1023,1758,Bond,Corp Bond B,295,344126.19
1024,2205,ETF,QQQ,840,77533.83
1025,2321,ETF,EWU,97,19369.01
1026,1440,ETF,SPY,92,40928.17
1027,302,Mutual Fund,Euro Equity Fund,1198,106667.81
1028,1297,ETF,QQQ,547,44202.35
1029,2101,ETF,EWU,881,315753.81
1030,905,Mutual Fund,Euro Equity Fund,930,81115.19
1031,2333,Equity,JPM,637,160421.71
1032,1621,ETF,XIC,175,11918.97
1033,1154,Mutual Fund,Euro Equity Fund,1511,12859.11
1034,35,Mutual Fund,Euro Equity Fund,486,21461.06
1035,2209,Equity,NESN,856,266970.43
1036,1929,Equity,NVDA,773,285403.89
1037,263,ETF,XIC,123,21133.52
1038,616,Mutual Fund,US Bluechip Fund,1078,98620.43
1039,538,ETF,QQQ,14,5456.3
1040,1739,Bond,Euro Gov Bond,151,146021.84
1041,1642,ETF,VGK,594,194667.53
1042,2015,Bond,Corp Bond A,154,108987.7
1043,696,Cash,USD Cash,1,99888.84
1044,1373,Equity,JPM,760,110220.08
1045,1307,ETF,QQQ,175,10763.23
1046,324,Equity,NESN,57,21395.5
1047,367,Cash,GBP Cash,1,63669.86
1048,507,Equity,NVDA,510,94169
1049,2370,Bond,UST 10Y,281,170662.37
1050,1064,Bond,UST 10Y,201,114212.17
1051,1092,Equity,NVDA,580,218059.67
1052,499,Bond,UST 10Y,104,118906.3
1053,1977,Bond,UST 5Y,268,309866.33
1054,215,Equity,AAPL,318,95415.87
1055,1797,ETF,VGK,357,29376.48
1056,1561,Equity,TSLA,579,49096.79
1057,1346,Bond,UST 10Y,257,186252.74
1058,913,Equity,MSFT,501,23994.15
1059,1852,Bond,Corp Bond A,213,241838.98
1060,2323,Equity,UNH,306,129954.83
1061,2422,Bond,Corp Bond A,30,9225.54
1062,889,Equity,JPM,559,214453.66
1063,2387,Bond,Euro Gov Bond,40,25199.24
1064,2439,Bond,Corp Bond A,183,172244.15
1065,546,Bond,UST 5Y,223,141063.39
1066,894,Mutual Fund,Euro Equity Fund,2244,219663.5
1067,1297,Equity,V,12,654.63
1068,2025,Equity,NESN,278,68125.95
1069,1870,Mutual Fund,Balanced Income Fund,2316,96787.82
1070,968,Equity,JPM,413,97112.04
1071,1256,ETF,VGK,533,64371.21
1072,1388,ETF,XIC,308,93420.78
1073,1453,Equity,NVDA,500,56709.09
1074,729,Cash,USD Cash,1,22216.23
1075,705,Equity,JPM,741,327473.43
1076,437,Mutual Fund,Global Growth Fund,1245,81479.2
1077,629,Equity,UNH,873,153108.06
1078,1107,Equity,JPM,363,132453.96
1079,643,Equity,NESN,459,128156.86
1080,1053,Mutual Fund,US Bluechip Fund,305,16615.17
1081,204,Cash,CAD Cash,1,18386.89
1082,264,Equity,JPM,695,47294.75
1083,2350,Bond,Corp Bond B,160,91185.94
1084,1906,Equity,AAPL,550,172488.94
1085,744,Equity,AMZN,119,36466.22
1086,712,Equity,AMZN,468,158294.76
1087,2014,Mutual Fund,Global Growth Fund,1086,14057.71
1088,77,ETF,SPY,744,83493.52
1089,1954,ETF,XIC,42,6606.25
1090,244,Mutual Fund,US Bluechip Fund,238,8414.04
1091,2406,Equity,AMZN,984,234963.44
1092,1972,Mutual Fund,Global Growth Fund,2421,40716.34
1093,1731,Bond,UST 5Y,60,45130.49
1094,2475,Mutual Fund,US Bluechip Fund,2146,194621.38
1095,793,Mutual Fund,Global Growth Fund,664,34110.31
1096,2141,ETF,VTI,997,430414.34
1097,402,Bond,UST 5Y,281,224839.07
1098,359,Mutual Fund,US Bluechip Fund,1168,75718
1099,36,Mutual Fund,Global Growth Fund,614,18780.02
1100,1904,Equity,JPM,467,192919.19
1101,43,Mutual Fund,Global Growth Fund,1336,108325.46
1102,2289,ETF,XIC,726,184055.92
1103,2029,ETF,SPY,560,153736.94
1104,1544,Mutual Fund,US Bluechip Fund,589,54163.57
1105,175,Bond,UST 5Y,266,173330.36
1106,245,Equity,NVDA,38,9528.59
1107,615,Equity,V,537,216764.37
1108,739,Equity,TSLA,139,44076.39
1109,2326,Equity,NVDA,414,81664.67
1110,1365,Bond,UK Gilt 2030,175,129153.85
1111,1541,Equity,NESN,573,28847.18
1112,328,Equity,V,202,85626.01
1113,1179,Bond,UST 5Y,299,166242.91
1114,1144,ETF,EWU,367,71825.21
1115,782,Bond,UK Gilt 2030,128,119254.04
1116,2030,ETF,XIC,68,19048.21
1117,111,ETF,VGK,127,8504.51
1118,1604,Equity,MSFT,779,241204.99
1119,747,Bond,UST 5Y,134,102869.08
1120,2172,Equity,MSFT,249,17874.94
1121,1768,Bond,UK Gilt 2030,169,31822.8
1122,1037,Equity,TSLA,57,20793.42
1123,2232,Mutual Fund,US Bluechip Fund,292,15521.27
1124,327,Equity,AAPL,71,20015.84
1125,933,Equity,NVDA,928,39501.21
1126,357,Equity,NESN,638,75366.56
1127,290,Equity,TSLA,535,54655.91
1128,1810,Cash,GBP Cash,1,139943.82
1129,2157,Cash,USD Cash,1,92620.55
1130,1569,Equity,AMZN,658,267052.35
1131,124,Mutual Fund,Euro Equity Fund,1183,68821.97
1132,1820,Mutual Fund,Global Growth Fund,2154,186352.7
1133,1504,Bond,UK Gilt 2030,87,49839.27
1134,2424,Equity,TSLA,354,18842.23
1135,1940,Mutual Fund,Global Growth Fund,113,3128.48
1136,1617,ETF,EWU,235,27545.91
1137,533,Bond,UK Gilt 2030,68,63166.51
1138,996,Bond,Corp Bond B,257,129410.83
1139,780,ETF,EWU,614,121238.17
1140,2499,Mutual Fund,US Bluechip Fund,1346,85294.96
1141,2025,Mutual Fund,US Bluechip Fund,1762,165877.13
1142,62,Bond,Corp Bond A,185,158967.14
1143,1323,Equity,AMZN,969,181683.04
1144,561,Equity,AMZN,224,65304.41
1145,266,Equity,NVDA,505,132049.92
1146,284,Equity,AMZN,593,20908.33
1147,1945,Equity,UNH,713,244078.54
1148,855,ETF,VTI,76,12696.67
1149,18,Bond,Corp Bond A,195,129754.68
1150,1726,ETF,QQQ,878,208995.13
1151,790,Equity,AAPL,867,144234.23
1152,2129,Mutual Fund,Balanced Income Fund,2190,231498.44
1153,2350,Bond,Euro Gov Bond,170,126122.26
1154,95,Mutual Fund,Balanced Income Fund,1781,154787.48
1155,588,Mutual Fund,Global Growth Fund,550,22932.07
1156,72,Equity,NVDA,404,157154.73
1157,1662,ETF,VGK,379,22049.44
1158,2456,Equity,AAPL,747,51226.41
1159,1322,ETF,VGK,646,108734.67
1160,893,Equity,UNH,767,71685.05
1161,1477,Bond,Corp Bond A,75,60658.98
1162,1800,Equity,MSFT,549,169656.03
1163,2063,Equity,MSFT,865,286734.23
1164,904,Mutual Fund,US Bluechip Fund,556,54343.9
1165,1449,Cash,USD Cash,1,93419.26
1166,1564,ETF,EWU,954,223279.3
1167,1190,Mutual Fund,Balanced Income Fund,1210,72498.05
1168,740,Bond,UK Gilt 2030,62,18199.78
1169,2352,Equity,UNH,748,160092.67
1170,2406,Equity,V,550,80354.97
1171,1781,ETF,VTI,859,344805.36
1172,1435,ETF,XIC,186,65116.56
1173,1203,Bond,Corp Bond A,78,17479.12
1174,76,Mutual Fund,Balanced Income Fund,1905,187255.29
1175,1654,Equity,TSLA,434,14142.51
1176,1792,ETF,VGK,352,132752.67
1177,2400,Cash,GBP Cash,1,72395.39
1178,1763,Mutual Fund,Euro Equity Fund,876,40927.46
1179,722,Equity,NESN,685,257237.05
1180,1567,Bond,UST 10Y,146,37099.67
1181,490,Mutual Fund,US Bluechip Fund,528,44305.74
1182,319,Bond,Corp Bond B,261,145976.88
1183,867,ETF,VTI,97,18988.02
1184,477,Equity,MSFT,590,22980.6
1185,1408,Mutual Fund,Global Growth Fund,2199,51636.09
1186,117,ETF,VGK,104,42186.86
1187,169,Cash,EUR Cash,1,74899.76
1188,854,Mutual Fund,Global Growth Fund,521,42332.53
1189,897,Equity,NESN,723,26388.7
1190,2418,Equity,GOOGL,408,122714.49
1191,1199,Bond,UST 5Y,211,113076.82
1192,1034,Bond,Corp Bond B,11,1194.07
1193,510,ETF,VTI,354,43054.28
1194,902,Equity,AMZN,900,298911.15
1195,1677,Equity,JPM,980,190086.81
1196,2202,Equity,V,313,36001.67
1197,1297,Bond,Corp Bond A,169,114275.45
1198,2125,Mutual Fund,Euro Equity Fund,1484,92819.15
1199,2110,Mutual Fund,Balanced Income Fund,594,38798.26
1200,1920,Bond,UST 5Y,280,55254.09
1201,1181,Mutual Fund,Euro Equity Fund,210,16600.66
